FECHA,HORA,LATITUD,LONGITUD,PM 1.0 [ug/m^3],PM 2.5 [ug/m^3],PM 10 [ug/m^3],TEMPERATURA [°C],HUMEDAD [%],FORMALDEHIDO [mg/m^3],SATELITES,ALTURA,HDP,TIEMPO SATELITAL,IPM 1.0 [%],IPM 2.5 [%],IPM 10 [%],ITEMP [°C],IHUM [%],IFORM [%],PM 2.5 ICCA,PM 2.5 CALIDAD DE AIRE,PM 10 ICCA,PM 10 CALIDAD DE AIRE,TDM [s],FECHA_HORA
2025/03/04,18:27:25,13.698883,-89.19114,19,28,29,24.2,77.8,0.1,06,674.6,1.53,00:30:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,26.85185,BUENA,30,2025-03-04 18:27:25
2025/03/04,18:28:05,13.699032,-89.19147,3584,0,0,716.8,460.8,460.8,08,667.9,1.01,00:30:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,0.0,BUENA,30,2025-03-04 18:28:05
2025/03/04,18:28:46,NO DATA,NO DATA,18,22,22,24.2,77.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-03-04 18:28:46
2025/03/04,18:29:31,13.699152,-89.19251,18,26,27,24.2,77.6,0.1,11,686.7,0.97,00:32:13,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-04 18:29:31
2025/03/04,18:30:13,13.699172,-89.1929,19,28,29,24.1,77.7,0.0,11,681.0,0.85,00:32:54,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,26.85185,BUENA,30,2025-03-04 18:30:13
2025/03/04,18:30:55,13.699327,-89.19324,16,27,27,24.1,77.9,0.0,11,677.7,0.98,00:33:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.0,BUENA,30,2025-03-04 18:30:55
2025/03/04,18:31:38,13.699802,-89.19324,18,26,27,24.1,78.1,0.0,09,681.4,0.98,00:34:17,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-03-04 18:31:38
2025/03/04,18:32:17,13.699817,-89.19324,18,26,26,24.1,78.3,0.0,10,680.8,0.98,00:34:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,24.07407,BUENA,30,2025-03-04 18:32:17
2025/03/05,17:44:21,NO DATA,NO DATA,18,31,32,22.1,75.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 17:44:21
2025/03/05,17:45:06,NO DATA,NO DATA,20,32,32,22.2,75.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 17:45:06
2025/03/05,17:45:51,NO DATA,NO DATA,16,24,25,22.6,74.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,23.14815,BUENA,30,2025-03-05 17:45:51
2025/03/05,17:46:36,NO DATA,NO DATA,22,32,33,22.8,73.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-03-05 17:46:36
2025/03/05,17:47:22,NO DATA,NO DATA,30786,19712,9216,0.0,0.0,5811.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,15854.17,PELIGROSO,10021.04,PELIGROSO,30,2025-03-05 17:47:22
2025/03/05,17:48:07,NO DATA,NO DATA,22,33,34,23.1,73.1,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-05 17:48:07
2025/03/05,17:48:53,NO DATA,NO DATA,20,30,30,23.2,72.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-03-05 17:48:53
2025/03/05,17:49:38,NO DATA,NO DATA,21,35,36,23.3,72.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,33.33333,BUENA,30,2025-03-05 17:49:38
2025/03/05,17:50:24,NO DATA,NO DATA,22,31,33,23.4,72.1,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-03-05 17:50:24
2025/03/05,17:51:10,13.707345,-89.20426,25,39,41,23.5,72.0,0.0,05,695.6,2.87,23:53:51,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,37.96296,BUENA,30,2025-03-05 17:51:10
2025/03/05,17:51:48,13.707087,-89.20426,22,35,37,23.6,71.7,0.1,09,700.7,0.98,23:54:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,34.25926,BUENA,30,2025-03-05 17:51:48
2025/03/05,17:52:31,13.706552,-89.20432,49,67,69,23.6,71.7,0.2,09,700.6,0.92,23:55:12,±10%,±10%,±10%,±0.5°C,±2%,±5%,151.5269,DAÑINA PARA LA SALUD,57.5,SATISFACTORIA,30,2025-03-05 17:52:31
2025/03/05,17:53:09,NO DATA,NO DATA,25,34,36,23.7,71.4,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,33.33333,BUENA,30,2025-03-05 17:53:09
2025/03/05,17:53:55,13.705911,-89.20441,33,53,54,23.7,71.5,0.0,09,694.6,0.92,23:55:58,±10%,±10%,±10%,±0.5°C,±2%,±5%,125.5984,NO SATISFACTORIA,50.0,BUENA,30,2025-03-05 17:53:55
2025/03/05,17:54:31,NO DATA,NO DATA,15,24,24,23.8,71.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-03-05 17:54:31
2025/03/05,17:55:17,NO DATA,NO DATA,20,28,28,23.8,71.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,25.92593,BUENA,30,2025-03-05 17:55:17
2025/03/05,17:56:03,13.704317,-89.20457,19,28,29,23.9,71.4,0.1,10,685.6,0.85,23:58:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,26.85185,BUENA,30,2025-03-05 17:56:03
2025/03/05,17:56:45,13.704307,-89.20459,23,35,38,23.9,71.3,0.1,10,685.7,0.90,23:58:46,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,35.18518,BUENA,30,2025-03-05 17:56:45
2025/03/05,17:57:22,13.703229,-89.20469,22,37,38,23.9,71.4,0.0,10,665.9,0.85,00:00:05,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,35.18518,BUENA,30,2025-03-05 17:57:22
2025/03/05,17:58:05,13.702559,-89.20472,26,38,39,23.9,71.3,0.0,10,676.3,0.86,00:00:46,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,36.11111,BUENA,30,2025-03-05 17:58:05
2025/03/05,17:58:46,NO DATA,NO DATA,27,40,40,23.9,71.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,99.60324,SATISFACTORIA,37.03704,BUENA,30,2025-03-05 17:58:46
2025/03/05,17:59:31,13.701569,-89.20482,25,37,38,23.9,71.2,0.1,10,689.8,0.86,00:02:12,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,35.18518,BUENA,30,2025-03-05 17:59:31
2025/03/05,18:00:12,NO DATA,NO DATA,60,80,81,24.0,72.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,158.3763,DAÑINA PARA LA SALUD,63.5,SATISFACTORIA,30,2025-03-05 18:00:12
2025/03/05,18:00:57,13.700582,-89.20488,22,37,39,24.0,70.9,0.2,10,697.9,0.86,00:03:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,36.11111,BUENA,30,2025-03-05 18:00:57
2025/03/05,18:01:42,13.700045,-89.2049,26,39,39,24.0,71.0,0.0,10,704.3,0.86,00:04:20,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,36.11111,BUENA,30,2025-03-05 18:01:42
2025/03/05,18:02:20,NO DATA,NO DATA,51,68,69,24.0,71.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,152.0538,DAÑINA PARA LA SALUD,57.5,SATISFACTORIA,30,2025-03-05 18:02:20
2025/03/05,18:03:06,NO DATA,NO DATA,708,0,39424,186.8,34.4,5.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-03-05 18:03:06
2025/03/05,18:03:51,NO DATA,NO DATA,25,37,37,24.1,71.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,34.25926,BUENA,30,2025-03-05 18:03:51
2025/03/05,18:04:37,13.699393,-89.20368,27,38,40,24.1,71.1,0.1,10,685.6,1.07,00:07:15,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,37.03704,BUENA,30,2025-03-05 18:04:37
2025/03/05,18:05:15,13.699296,-89.20309,43,59,60,24.1,71.0,0.1,09,685.9,0.90,00:07:55,±10%,±10%,±10%,±0.5°C,±2%,±5%,137.4056,NO SATISFACTORIA,53.0,SATISFACTORIA,30,2025-03-05 18:05:15
2025/03/05,18:05:55,NO DATA,NO DATA,23,32,32,24.1,70.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 18:05:55
2025/03/05,18:06:40,13.699239,-89.20182,24,36,37,24.1,70.8,0.2,10,676.1,1.07,00:09:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,34.25926,BUENA,30,2025-03-05 18:06:40
2025/03/05,18:07:25,13.699140,-89.20143,26,41,41,24.0,71.5,0.1,09,688.0,1.07,00:10:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,37.96296,BUENA,30,2025-03-05 18:07:25
2025/03/05,18:08:04,NO DATA,NO DATA,35,4335,1148,1697.3,3.6,3942.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,3564.92,PELIGROSO,1101.422,PELIGROSO,30,2025-03-05 18:08:04
2025/03/05,18:08:49,13.699140,-89.20057,30,50,54,24.1,71.6,0.3,10,664.7,0.88,00:11:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,119.6948,NO SATISFACTORIA,50.0,BUENA,30,2025-03-05 18:08:49
2025/03/05,18:10:02,13.698578,-89.20011,26,35,35,24.1,71.1,0.0,10,682.8,0.90,00:12:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,32.40741,BUENA,30,2025-03-05 18:10:02
2025/03/05,18:10:45,13.698203,-89.19987,26,34,35,24.1,71.2,0.0,10,682.1,0.88,00:13:28,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-03-05 18:10:45
2025/03/05,18:11:28,13.698061,-89.19923,25,34,34,24.1,70.9,0.0,10,684.2,1.07,00:14:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,31.48148,BUENA,30,2025-03-05 18:11:28
2025/03/05,18:12:10,13.698434,-89.19886,16,29,29,24.1,71.1,0.0,10,685.5,0.88,00:14:52,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-05 18:12:10
2025/03/05,18:12:52,13.698824,-89.19868,34,52,52,24.1,71.7,0.0,10,681.0,1.00,.0:0:,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,48.14815,BUENA,30,2025-03-05 18:12:52
2025/03/05,18:13:32,13.698883,-89.19819,22,31,32,24.0,71.8,0.1,10,678.4,0.88,00:16:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 18:13:32
2025/03/05,18:14:10,13.698883,-89.19817,21,33,34,24.1,71.4,0.0,10,679.2,0.89,00:16:11,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-05 18:14:10
2025/03/05,18:14:47,13.698840,-89.19706,23,37,38,24.0,71.4,0.1,10,679.4,0.94,00:17:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,35.18518,BUENA,30,2025-03-05 18:14:47
2025/03/05,18:15:28,NO DATA,NO DATA,21,33,34,24.0,71.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-05 18:15:28
2025/03/05,18:16:13,13.698688,-89.19642,21,29,31,24.0,71.8,0.2,09,677.3,1.12,00:18:13,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,28.7037,BUENA,30,2025-03-05 18:16:13
2025/03/05,18:16:50,NO DATA,NO DATA,19,30,31,24.0,71.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-05 18:16:50
2025/03/05,18:17:35,NO DATA,NO DATA,18,27,29,24.0,72.0,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,26.85185,BUENA,30,2025-03-05 18:17:35
2025/03/05,18:18:20,13.698447,-89.19401,21,29,29,24.0,71.9,0.1,08,670.0,1.75,00:21:05,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-05 18:18:20
2025/03/05,18:19:05,13.698411,-89.19349,21,32,35,24.0,71.9,0.4,09,675.9,1.01,00:21:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,32.40741,BUENA,30,2025-03-05 18:19:05
2025/03/05,18:19:43,13.698334,-89.1929,40,4059,1134,1697.3,3.6,3942.4,09,679.0,1.70,00:22:24,±10%,±10%,±10%,±0.5°C,±2%,±5%,3344.341,PELIGROSO,1085.944,PELIGROSO,30,2025-03-05 18:19:43
2025/03/05,18:20:24,13.698208,-89.19235,16,25,26,24.0,71.9,0.1,09,676.2,1.12,00:23:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,24.07407,BUENA,30,2025-03-05 18:20:24
2025/03/05,18:21:05,13.698161,-89.19193,22,31,32,24.0,72.5,0.1,10,684.1,0.89,00:23:45,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 18:21:05
2025/03/05,18:21:46,13.698120,-89.19136,23,36,37,24.0,72.7,0.0,10,680.3,1.08,00:24:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,34.25926,BUENA,30,2025-03-05 18:21:46
2025/03/05,18:22:27,13.698095,-89.19087,23,30,31,24.0,72.4,0.1,08,672.6,1.12,00:25:07,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-05 18:22:27
2025/03/05,18:23:07,13.698551,-89.1907,19,31,32,24.0,72.5,0.1,09,689.3,0.91,00:25:50,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,29.62963,BUENA,30,2025-03-05 18:23:07
2025/03/05,18:23:50,NO DATA,NO DATA,23,34,35,24.0,74.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-03-05 18:23:50
2025/03/05,18:24:36,13.699691,-89.19059,22,33,34,24.0,73.5,0.0,10,679.5,0.89,00:27:21,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-05 18:24:36
2025/03/05,18:25:22,13.699827,-89.19103,24,35,37,24.0,73.2,0.1,09,668.9,0.91,00:28:00,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,34.25926,BUENA,30,2025-03-05 18:25:22
2025/03/06,17:50:54,NO DATA,NO DATA,27,37,39,23.5,78.0,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,36.11111,BUENA,30,2025-03-06 17:50:54
2025/03/06,17:51:41,13.712400,-89.20462,25,34,35,23.6,77.9,0.2,03,-1.5,2.79,23:54:28,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-03-06 17:51:41
2025/03/06,17:52:25,NO DATA,NO DATA,30,39,40,23.7,77.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,37.03704,BUENA,30,2025-03-06 17:52:25
2025/03/06,17:53:11,NO DATA,NO DATA,21,30,31,23.8,77.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-06 17:53:11
2025/03/06,17:53:57,NO DATA,NO DATA,19,29,29,23.9,77.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-03-06 17:53:57
2025/03/06,17:54:43,NO DATA,NO DATA,22,33,35,24.0,77.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,32.40741,BUENA,30,2025-03-06 17:54:43
2025/03/06,17:55:28,NO DATA,NO DATA,23,33,34,24.1,77.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-03-06 17:55:28
2025/03/06,17:56:14,NO DATA,NO DATA,21,32,32,24.2,77.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-03-06 17:56:14
2025/03/06,17:57:00,13.706821,-89.2041,24,34,35,24.2,77.0,0.1,07,675.5,1.18,23:59:44,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-03-06 17:57:00
2025/03/06,17:57:44,NO DATA,NO DATA,27,35,35,24.2,77.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,32.40741,BUENA,30,2025-03-06 17:57:44
2025/03/06,17:58:29,13.705622,-89.2042,23,34,34,24.3,77.0,0.1,06,679.6,1.26,00:01:09,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,31.48148,BUENA,30,2025-03-06 17:58:29
2025/03/06,17:59:09,NO DATA,NO DATA,30,44,46,24.3,77.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,42.59259,BUENA,30,2025-03-06 17:59:09
2025/03/06,17:59:54,13.704541,-89.20432,44,62,64,24.3,76.9,0.2,06,682.1,1.25,00:02:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,143.3092,NO SATISFACTORIA,55.0,SATISFACTORIA,30,2025-03-06 17:59:54
2025/03/06,18:00:37,13.704014,-89.20441,49,66,66,24.4,77.0,0.0,07,682.1,1.25,00:03:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,151.0,DAÑINA PARA LA SALUD,56.0,SATISFACTORIA,30,2025-03-06 18:00:37
2025/03/06,18:01:18,13.703457,-89.20446,26,35,35,24.4,76.8,0.1,06,681.2,1.25,00:03:59,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,32.40741,BUENA,30,2025-03-06 18:01:18
2025/03/06,18:01:59,NO DATA,NO DATA,27,44,45,24.5,77.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,41.66666,BUENA,30,2025-03-06 18:01:59
2025/03/06,18:02:44,13.702228,-89.20459,29,42,43,24.5,76.9,0.1,07,688.7,1.24,00:05:26,±10%,±10%,±10%,±0.5°C,±2%,±5%,103.9518,NO SATISFACTORIA,39.81482,BUENA,30,2025-03-06 18:02:44
2025/03/06,18:03:26,13.701699,-89.20464,26,36,36,24.6,76.8,0.0,06,690.5,1.23,00:06:05,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,33.33333,BUENA,30,2025-03-06 18:03:26
2025/03/06,18:04:05,NO DATA,NO DATA,30,42,42,24.6,76.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,103.9518,NO SATISFACTORIA,38.88889,BUENA,30,2025-03-06 18:04:05
2025/03/06,18:04:51,NO DATA,NO DATA,63,89,93,24.6,77.0,0.3,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,163.1183,DAÑINA PARA LA SALUD,69.5,SATISFACTORIA,30,2025-03-06 18:04:51
2025/03/06,18:05:37,0.066667,-89.20478,26,39,40,24.7,76.3,0.0,07,692.6,1.22,00:08:19,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,37.03704,BUENA,30,2025-03-06 18:05:37
2025/03/06,18:06:19,0.816667,-89.20482,26,37,37,24.7,76.4,0.0,07,686.9,1.22,00:08:21,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,34.25926,BUENA,30,2025-03-06 18:06:19
2025/03/06,18:06:57,13.699355,-89.20432,52,67,68,24.7,76.5,0.0,06,684.2,1.21,00:09:39,±10%,±10%,±10%,±0.5°C,±2%,±5%,151.5269,DAÑINA PARA LA SALUD,57.0,SATISFACTORIA,30,2025-03-06 18:06:57
2025/03/06,18:07:39,13.699341,-89.20379,32,43,43,24.7,76.5,0.0,06,677.8,1.21,00:10:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,39.81482,BUENA,30,2025-03-06 18:07:39
2025/03/06,18:08:18,13.699264,-89.20324,185,262,274,24.7,77.1,0.7,07,673.6,1.12,00:10:59,±10%,±10%,±10%,±0.5°C,±2%,±5%,309.7912,PELIGROSO,160.404,DAÑINA PARA LA SALUD,30,2025-03-06 18:08:18
2025/03/06,18:08:59,13.699217,-89.20271,32,47,50,24.8,76.4,0.3,07,676.4,1.12,00:11:44,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,46.2963,BUENA,30,2025-03-06 18:08:59
2025/03/06,18:09:44,13.699194,-89.20242,24,37,38,24.8,76.6,0.0,07,676.2,1.12,00:12:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,93.65182,SATISFACTORIA,35.18518,BUENA,30,2025-03-06 18:09:44
2025/03/06,18:10:23,13.699197,-89.20193,26,38,39,24.8,77.0,0.1,07,675.5,1.12,00:13:01,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,36.11111,BUENA,30,2025-03-06 18:10:23
2025/03/06,18:11:01,13.699097,-89.20132,101,120,121,24.8,77.1,0.0,07,685.9,1.12,00:13:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,179.4516,DAÑINA PARA LA SALUD,83.5,SATISFACTORIA,30,2025-03-06 18:11:01
2025/03/06,18:11:43,13.699084,-89.20094,55,74,75,24.9,76.8,0.0,06,664.0,1.26,00:14:28,±10%,±10%,±10%,±0.5°C,±2%,±5%,155.2151,DAÑINA PARA LA SALUD,60.5,SATISFACTORIA,30,2025-03-06 18:11:43
2025/03/06,18:12:28,13.699056,-89.20047,28,43,44,24.9,77.9,0.0,07,671.9,1.12,00:15:09,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-03-06 18:12:28
2025/03/06,18:13:09,13.698980,-89.20005,33,46,48,24.9,77.2,0.0,07,679.3,1.12,00:15:49,±10%,±10%,±10%,±0.5°C,±2%,±5%,111.8233,NO SATISFACTORIA,44.44444,BUENA,30,2025-03-06 18:13:09
2025/03/06,18:13:49,NO DATA,NO DATA,27,38,39,25.0,76.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,36.11111,BUENA,30,2025-03-06 18:13:49
2025/03/06,18:14:34,13.698462,-89.20005,25,36,36,24.9,75.9,0.0,08,673.6,1.12,00:16:36,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,33.33333,BUENA,30,2025-03-06 18:14:34
2025/03/06,18:15:12,NO DATA,NO DATA,18,25,26,24.9,75.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,24.07407,BUENA,30,2025-03-06 18:15:12
2025/03/06,18:15:58,13.698318,-89.19891,21,30,31,24.8,76.2,0.1,07,674.5,1.12,00:18:38,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-06 18:15:58
2025/03/06,18:16:38,NO DATA,NO DATA,20,30,31,24.8,76.4,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-03-06 18:16:38
2025/03/06,18:17:23,NO DATA,NO DATA,33,54,54,24.8,76.6,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,50.0,BUENA,30,2025-03-06 18:17:23
2025/03/06,18:18:09,NO DATA,NO DATA,21,30,32,24.8,76.5,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,29.62963,BUENA,30,2025-03-06 18:18:09
